Date,Age Group,Sex,Sinovac 1st dose,Sinovac 2nd dose,Sinovac 3rd dose,BioNTech 1st dose,BioNTech 2nd dose,BioNTech 3rd dose
28/11/2021,70-79,F,115,64,125,88,57,83
28/11/2021,70-79,M,92,56,197,59,45,133
28/11/2021,80 and above,F,52,21,57,36,27,23
28/11/2021,80 and above,M,38,19,36,25,10,23
29/11/2021,0-19,F,7,4,1,99,24,4
29/11/2021,0-19,M,10,1,4,118,24,5
29/11/2021,20-29,F,77,27,77,344,144,79
29/11/2021,20-29,M,71,21,88,339,191,92
29/11/2021,30-39,F,171,82,337,406,191,240
29/11/2021,30-39,M,124,76,238,327,172,292
29/11/2021,40-49,F,201,126,676,264,160,411
29/11/2021,40-49,M,124,101,586,190,138,428
29/11/2021,50-59,F,337,202,824,279,171,374
29/11/2021,50-59,M,214,138,983,200,143,611
29/11/2021,60-69,F,500,248,638,330,208,436
29/11/2021,60-69,M,397,213,943,264,207,683
29/11/2021,70-79,F,414,194,308,206,130,197
29/11/2021,70-79,M,334,173,499,197,141,326
29/11/2021,80 and above,F,260,108,94,79,36,38
29/11/2021,80 and above,M,177,81,131,94,53,52
30/11/2021,0-19,F,2,2,2,141,19,5
30/11/2021,0-19,M,10,1,4,192,33,5
30/11/2021,20-29,F,68,32,84,336,154,112
30/11/2021,20-29,M,60,36,96,373,142,110
30/11/2021,30-39,F,167,83,254,491,194,262
30/11/2021,30-39,M,108,47,239,345,145,289
30/11/2021,40-49,F,241,110,725,350,164,415
30/11/2021,40-49,M,167,66,516,212,123,409
30/11/2021,50-59,F,360,168,719,320,184,440
30/11/2021,50-59,M,225,125,876,216,135,565
30/11/2021,60-69,F,488,274,595,323,199,406
30/11/2021,60-69,M,383,184,812,281,201,679
30/11/2021,70-79,F,387,192,285,182,131,180
30/11/2021,70-79,M,305,173,404,186,117,299
30/11/2021,80 and above,F,246,124,79,77,56,34
30/11/2021,80 and above,M,184,78,98,67,47,47
1/12/2021,0-19,F,3,1,1,9,2,0
1/12/2021,0-19,M,4,5,2,4,2,0
1/12/2021,20-29,F,22,22,25,13,4,3
1/12/2021,20-29,M,23,11,21,8,12,3
1/12/2021,30-39,F,64,40,106,14,9,17
1/12/2021,30-39,M,46,32,44,9,10,13
1/12/2021,40-49,F,106,48,255,28,8,32
1/12/2021,40-49,M,49,37,118,24,8,28
1/12/2021,50-59,F,154,100,311,38,24,49
1/12/2021,50-59,M,89,59,290,33,23,53
1/12/2021,60-69,F,236,172,254,86,40,54
1/12/2021,60-69,M,174,120,326,64,59,80
1/12/2021,70-79,F,202,139,125,49,34,15
1/12/2021,70-79,M,128,98,156,50,53,40
1/12/2021,80 and above,F,170,86,46,24,9,6
1/12/2021,80 and above,M,118,52,52,28,19,3
2/12/2021,0-19,F,143,4,2,75,40,4
2/12/2021,0-19,M,168,7,3,102,25,4
2/12/2021,20-29,F,44,31,88,128,142,82
2/12/2021,20-29,M,54,29,119,181,162,118
2/12/2021,30-39,F,127,93,303,230,238,289
2/12/2021,30-39,M,78,64,235,187,165,259
2/12/2021,40-49,F,155,133,713,167,171,508
2/12/2021,40-49,M,96,79,556,135,140,459
2/12/2021,50-59,F,281,180,782,183,188,464
2/12/2021,50-59,M,153,101,885,130,101,638
2/12/2021,60-69,F,355,259,524,230,193,453
2/12/2021,60-69,M,285,249,757,203,193,694
2/12/2021,70-79,F,289,201,254,132,113,178
2/12/2021,70-79,M,229,186,401,125,110,299
2/12/2021,80 and above,F,209,97,73,51,30,45
2/12/2021,80 and above,M,135,66,80,58,43,63
3/12/2021,0-19,F,364,9,1,195,35,3
3/12/2021,0-19,M,440,6,5,178,58,3
3/12/2021,20-29,F,49,35,91,150,196,97
3/12/2021,20-29,M,50,24,89,201,193,83
3/12/2021,30-39,F,165,100,270,255,352,291
3/12/2021,30-39,M,99,57,243,160,241,223
3/12/2021,40-49,F,206,136,718,216,309,477
3/12/2021,40-49,M,139,74,448,131,212,376
3/12/2021,50-59,F,323,193,687,211,263,463
3/12/2021,50-59,M,207,137,734,157,198,517
3/12/2021,60-69,F,391,242,559,273,242,425
3/12/2021,60-69,M,276,195,715,222,223,564
3/12/2021,70-79,F,291,179,256,197,115,166
3/12/2021,70-79,M,248,153,360,204,116,273
3/12/2021,80 and above,F,258,119,73,87,43,32
3/12/2021,80 and above,M,164,70,82,81,38,39
4/12/2021,0-19,F,393,11,6,267,86,5
4/12/2021,0-19,M,437,12,11,282,84,3
4/12/2021,20-29,F,56,61,148,232,331,149
4/12/2021,20-29,M,45,60,223,248,303,134
4/12/2021,30-39,F,125,148,344,382,447,411
4/12/2021,30-39,M,90,68,366,260,335,245
4/12/2021,40-49,F,167,157,720,284,384,602
4/12/2021,40-49,M,106,103,644,206,228,523
4/12/2021,50-59,F,264,209,648,238,313,525
4/12/2021,50-59,M,173,141,841,168,246,688
4/12/2021,60-69,F,300,232,452,237,205,395
4/12/2021,60-69,M,254,192,648,208,191,580
4/12/2021,70-79,F,210,141,195,136,89,145
4/12/2021,70-79,M,159,105,247,107,69,215
4/12/2021,80 and above,F,197,89,57,45,35,31
4/12/2021,80 and above,M,109,48,53,48,24,46
5/12/2021,0-19,F,179,5,9,139,50,3
5/12/2021,0-19,M,279,9,15,180,60,6
5/12/2021,20-29,F,43,37,110,163,258,135
5/12/2021,20-29,M,31,34,216,160,188,104
5/12/2021,30-39,F,106,102,263,258,376,339
5/12/2021,30-39,M,55,48,385,168,205,246
5/12/2021,40-49,F,88,101,609,245,235,446
5/12/2021,40-49,M,67,64,797,125,139,460
5/12/2021,50-59,F,123,122,540,191,168,359
5/12/2021,50-59,M,99,102,870,107,130,509
5/12/2021,60-69,F,146,129,207,153,119,211
5/12/2021,60-69,M,135,140,384,134,119,383
5/12/2021,70-79,F,100,51,96,99,40,94
5/12/2021,70-79,M,55,46,114,86,33,103
5/12/2021,80 and above,F,71,28,33,60,20,14
5/12/2021,80 and above,M,48,27,32,46,18,15
6/12/2021,0-19,F,87,6,3,54,24,4
6/12/2021,0-19,M,114,3,3,79,27,4
6/12/2021,20-29,F,59,42,78,135,140,96
6/12/2021,20-29,M,32,46,88,148,175,94
6/12/2021,30-39,F,107,98,247,195,213,266
6/12/2021,30-39,M,73,51,180,164,180,209
6/12/2021,40-49,F,163,112,663,151,157,408
6/12/2021,40-49,M,95,89,390,94,145,382
6/12/2021,50-59,F,241,184,588,151,172,340
6/12/2021,50-59,M,159,123,641,158,139,442
6/12/2021,60-69,F,355,277,491,223,198,373
6/12/2021,60-69,M,273,246,625,204,175,514
6/12/2021,70-79,F,310,158,248,142,120,147
6/12/2021,70-79,M,219,154,292,138,140,244
6/12/2021,80 and above,F,211,80,70,74,47,41
6/12/2021,80 and above,M,137,77,54,72,52,52
7/12/2021,0-19,F,89,8,2,64,18,3
7/12/2021,0-19,M,102,4,4,81,17,1
7/12/2021,20-29,F,42,44,74,153,134,95
7/12/2021,20-29,M,54,22,87,160,153,102
7/12/2021,30-39,F,121,74,248,229,176,259
7/12/2021,30-39,M,65,50,197,167,146,229
7/12/2021,40-49,F,146,116,620,164,125,376
7/12/2021,40-49,M,100,84,383,125,109,354
7/12/2021,50-59,F,250,184,597,151,155,367
7/12/2021,50-59,M,161,117,614,118,97,461
7/12/2021,60-69,F,298,240,454,170,197,358
7/12/2021,60-69,M,236,206,558,171,201,509
7/12/2021,70-79,F,260,147,231,118,104,150
7/12/2021,70-79,M,202,127,308,102,121,230
7/12/2021,80 and above,F,301,123,75,56,38,39
7/12/2021,80 and above,M,142,65,86,41,43,43
8/12/2021,0-19,F,39,1,1,2,2,1
8/12/2021,0-19,M,49,4,0,2,0,0
8/12/2021,20-29,F,19,18,25,16,9,10
8/12/2021,20-29,M,9,19,25,20,10,0
8/12/2021,30-39,F,57,54,103,27,13,12
8/12/2021,30-39,M,48,31,42,23,28,11
8/12/2021,40-49,F,107,75,277,29,13,36
8/12/2021,40-49,M,51,40,117,15,21,25
8/12/2021,50-59,F,173,122,276,26,26,51
8/12/2021,50-59,M,110,69,237,36,32,48
8/12/2021,60-69,F,250,155,231,55,42,53
8/12/2021,60-69,M,158,95,270,71,39,81
8/12/2021,70-79,F,154,103,113,30,33,27
8/12/2021,70-79,M,121,91,120,47,32,33
8/12/2021,80 and above,F,222,59,37,15,15,5
8/12/2021,80 and above,M,108,42,38,17,15,11
9/12/2021,0-19,F,102,8,1,72,35,9
9/12/2021,0-19,M,93,5,3,76,31,4
9/12/2021,20-29,F,74,34,84,161,215,123
9/12/2021,20-29,M,63,29,100,231,231,111
9/12/2021,30-39,F,126,84,306,235,304,287
9/12/2021,30-39,M,80,51,188,184,249,236
9/12/2021,40-49,F,155,112,623,170,247,453
9/12/2021,40-49,M,91,80,467,106,174,370
9/12/2021,50-59,F,268,189,624,159,230,402
9/12/2021,50-59,M,166,115,741,102,153,529
9/12/2021,60-69,F,304,217,467,177,236,416
9/12/2021,60-69,M,241,183,586,155,212,581
9/12/2021,70-79,F,228,160,209,98,135,157
9/12/2021,70-79,M,197,123,298,113,127,254
9/12/2021,80 and above,F,226,90,57,48,46,51
9/12/2021,80 and above,M,132,63,69,48,59,51
10/12/2021,0-19,F,188,5,7,151,54,2
10/12/2021,0-19,M,194,7,3,172,49,4
10/12/2021,20-29,F,52,51,95,151,239,98
10/12/2021,20-29,M,53,43,94,170,226,108
10/12/2021,30-39,F,147,114,237,243,424,277
10/12/2021,30-39,M,88,67,158,155,266,210
10/12/2021,40-49,F,200,167,563,210,320,413
10/12/2021,40-49,M,120,94,327,114,194,318
10/12/2021,50-59,F,272,229,574,171,263,395
10/12/2021,50-59,M,144,132,553,126,176,409
10/12/2021,60-69,F,332,271,444,214,244,463
10/12/2021,60-69,M,250,224,510,186,192,513
10/12/2021,70-79,F,209,184,190,141,123,162
10/12/2021,70-79,M,181,155,286,134,106,265
10/12/2021,80 and above,F,209,93,45,53,45,20
10/12/2021,80 and above,M,97,72,44,62,43,46
11/12/2021,0-19,F,260,13,7,236,86,8
11/12/2021,0-19,M,282,14,6,240,81,6
11/12/2021,20-29,F,56,62,123,221,401,154
11/12/2021,20-29,M,56,53,167,255,385,122
11/12/2021,30-39,F,160,115,298,312,604,354
11/12/2021,30-39,M,81,71,264,198,390,270
11/12/2021,40-49,F,160,156,620,219,419,528
11/12/2021,40-49,M,112,100,490,135,260,411
11/12/2021,50-59,F,226,235,567,205,379,453
11/12/2021,50-59,M,166,173,646,137,245,566
11/12/2021,60-69,F,281,235,354,163,246,356
11/12/2021,60-69,M,187,181,517,122,205,471
11/12/2021,70-79,F,169,142,157,78,88,107
11/12/2021,70-79,M,114,93,210,63,73,181
11/12/2021,80 and above,F,140,79,32,28,39,25
11/12/2021,80 and above,M,62,42,39,15,29,25
12/12/2021,0-19,F,124,6,5,118,37,3
12/12/2021,0-19,M,130,9,9,160,54,7
12/12/2021,20-29,F,52,37,95,192,287,117
12/12/2021,20-29,M,33,23,178,168,251,103
12/12/2021,30-39,F,83,82,239,274,422,425
12/12/2021,30-39,M,67,63,337,163,227,249
12/12/2021,40-49,F,117,95,457,179,306,500
12/12/2021,40-49,M,70,79,554,98,167,346
12/12/2021,50-59,F,111,110,408,120,185,348
12/12/2021,50-59,M,88,116,658,74,142,474
12/12/2021,60-69,F,104,94,173,83,123,189
12/12/2021,60-69,M,86,123,312,70,119,354
12/12/2021,70-79,F,53,51,61,33,55,67
12/12/2021,70-79,M,49,37,92,23,42,91
12/12/2021,80 and above,F,38,22,17,15,22,12
12/12/2021,80 and above,M,25,25,20,12,16,19
13/12/2021,0-19,F,90,6,6,60,37,7
13/12/2021,0-19,M,97,10,3,95,20,3
13/12/2021,20-29,F,51,42,99,136,182,95
13/12/2021,20-29,M,41,40,98,168,190,77
13/12/2021,30-39,F,113,79,279,192,273,259
13/12/2021,30-39,M,67,70,187,150,193,229
13/12/2021,40-49,F,161,117,621,136,188,423
13/12/2021,40-49,M,97,88,383,112,135,369
13/12/2021,50-59,F,206,162,611,123,178,349
13/12/2021,50-59,M,153,117,603,96,130,445
13/12/2021,60-69,F,286,260,402,140,206,360
13/12/2021,60-69,M,235,224,547,120,184,564
13/12/2021,70-79,F,204,169,193,80,107,135
13/12/2021,70-79,M,144,171,251,94,110,225
13/12/2021,80 and above,F,122,118,56,48,31,29
13/12/2021,80 and above,M,80,92,57,38,38,42
14/12/2021,0-19,F,49,8,5,87,26,2
14/12/2021,0-19,M,74,8,8,110,34,8
14/12/2021,20-29,F,54,32,86,121,144,96
14/12/2021,20-29,M,38,33,95,144,154,82
14/12/2021,30-39,F,110,87,262,173,230,241
14/12/2021,30-39,M,69,58,173,117,153,188
14/12/2021,40-49,F,163,124,545,106,151,401
14/12/2021,40-49,M,92,88,306,95,116,343
14/12/2021,50-59,F,185,204,597,113,156,371
14/12/2021,50-59,M,139,120,527,80,107,418
14/12/2021,60-69,F,239,243,364,126,179,348
14/12/2021,60-69,M,179,210,547,116,137,477
14/12/2021,70-79,F,178,175,191,80,86,133
14/12/2021,70-79,M,152,158,227,80,84,204
14/12/2021,80 and above,F,178,103,32,35,33,29
14/12/2021,80 and above,M,78,82,34,24,43,46
15/12/2021,0-19,F,51,2,2,17,1,2
15/12/2021,0-19,M,48,1,2,10,2,3
15/12/2021,20-29,F,30,14,20,16,9,14
15/12/2021,20-29,M,21,17,18,11,11,8
15/12/2021,30-39,F,75,56,110,29,12,25
15/12/2021,30-39,M,33,29,58,24,11,15
15/12/2021,40-49,F,104,87,292,20,22,50
15/12/2021,40-49,M,59,40,117,22,11,24
15/12/2021,50-59,F,149,105,277,33,37,83
15/12/2021,50-59,M,77,72,206,22,26,74
15/12/2021,60-69,F,196,160,197,46,44,72
15/12/2021,60-69,M,118,125,215,50,48,85
15/12/2021,70-79,F,122,113,91,31,32,29
15/12/2021,70-79,M,104,79,139,37,43,49
15/12/2021,80 and above,F,129,73,24,14,17,2
15/12/2021,80 and above,M,47,45,37,19,16,8
16/12/2021,0-19,F,147,7,6,117,48,10
16/12/2021,0-19,M,165,2,6,191,40,13
16/12/2021,20-29,F,48,41,115,162,251,142
16/12/2021,20-29,M,41,41,111,236,249,139
16/12/2021,30-39,F,106,109,305,225,347,291
16/12/2021,30-39,M,75,81,205,187,238,249
16/12/2021,40-49,F,160,152,707,136,240,507
16/12/2021,40-49,M,90,104,445,102,149,395
16/12/2021,50-59,F,199,244,677,124,229,395
16/12/2021,50-59,M,119,136,678,104,161,491
16/12/2021,60-69,F,228,295,423,140,206,443
16/12/2021,60-69,M,214,217,612,116,201,667
16/12/2021,70-79,F,186,214,199,82,113,199
16/12/2021,70-79,M,142,166,318,87,98,307
16/12/2021,80 and above,F,184,93,57,45,51,33
16/12/2021,80 and above,M,83,68,76,39,69,69
17/12/2021,0-19,F,264,7,6,163,49,7
17/12/2021,0-19,M,246,10,3,227,82,3
17/12/2021,20-29,F,58,44,110,193,270,160
17/12/2021,20-29,M,39,31,103,182,275,128
17/12/2021,30-39,F,121,105,263,243,453,308
17/12/2021,30-39,M,60,84,189,146,294,169
17/12/2021,40-49,F,159,184,546,176,306,429
17/12/2021,40-49,M,76,102,316,83,217,313
17/12/2021,50-59,F,227,255,591,167,305,402
17/12/2021,50-59,M,114,126,575,78,154,425
17/12/2021,60-69,F,228,296,430,148,226,426
17/12/2021,60-69,M,184,230,493,114,205,519
17/12/2021,70-79,F,141,199,167,67,115,156
17/12/2021,70-79,M,109,146,219,70,108,236
17/12/2021,80 and above,F,106,122,49,32,52,30
17/12/2021,80 and above,M,63,73,48,32,49,32
18/12/2021,0-19,F,226,23,8,230,87,10
18/12/2021,0-19,M,261,31,7,233,97,8
18/12/2021,20-29,F,59,64,165,236,481,172
18/12/2021,20-29,M,42,57,207,253,443,160
18/12/2021,30-39,F,138,116,261,283,672,381
18/12/2021,30-39,M,70,95,278,202,420,243
18/12/2021,40-49,F,155,184,603,199,489,541
18/12/2021,40-49,M,84,125,447,114,292,386
18/12/2021,50-59,F,164,253,533,175,415,410
18/12/2021,50-59,M,111,170,563,99,268,500
18/12/2021,60-69,F,130,261,308,86,291,360
18/12/2021,60-69,M,128,203,405,65,206,503
18/12/2021,70-79,F,82,156,127,41,107,90
18/12/2021,70-79,M,58,117,144,27,90,141
18/12/2021,80 and above,F,91,67,33,15,44,19
18/12/2021,80 and above,M,40,53,26,10,28,30
19/12/2021,0-19,F,109,27,4,190,80,9
19/12/2021,0-19,M,183,29,13,205,78,6
19/12/2021,20-29,F,39,51,110,181,445,145
19/12/2021,20-29,M,35,34,176,165,373,126
19/12/2021,30-39,F,79,115,215,208,497,362
19/12/2021,30-39,M,41,72,259,118,302,199
19/12/2021,40-49,F,77,110,456,136,372,492
19/12/2021,40-49,M,50,87,477,61,183,343
19/12/2021,50-59,F,64,166,399,90,269,361
19/12/2021,50-59,M,59,119,581,60,180,445
19/12/2021,60-69,F,57,124,160,54,188,234
19/12/2021,60-69,M,77,139,316,46,166,395
19/12/2021,70-79,F,34,54,62,18,87,58
19/12/2021,70-79,M,25,60,74,17,61,94
19/12/2021,80 and above,F,20,37,16,14,37,13
19/12/2021,80 and above,M,20,25,17,14,23,18
20/12/2021,0-19,F,148,5,5,117,41,16
20/12/2021,0-19,M,187,6,12,191,40,11
20/12/2021,20-29,F,40,52,127,132,265,145
20/12/2021,20-29,M,48,45,107,164,303,153
20/12/2021,30-39,F,99,114,233,148,343,274
20/12/2021,30-39,M,67,71,167,112,268,194
20/12/2021,40-49,F,93,134,510,82,234,362
20/12/2021,40-49,M,66,93,310,76,144,285
20/12/2021,50-59,F,144,210,506,86,231,360
20/12/2021,50-59,M,107,137,496,87,158,371
20/12/2021,60-69,F,169,265,345,105,261,329
20/12/2021,60-69,M,134,236,419,96,230,502
20/12/2021,70-79,F,115,176,133,56,175,128
20/12/2021,70-79,M,104,145,170,52,171,181
20/12/2021,80 and above,F,105,100,38,23,63,31
20/12/2021,80 and above,M,76,74,37,26,84,33
21/12/2021,0-19,F,198,3,6,129,32,5
21/12/2021,0-19,M,206,2,6,182,59,13
21/12/2021,20-29,F,27,32,113,137,262,135
21/12/2021,20-29,M,24,40,111,175,270,106
21/12/2021,30-39,F,55,90,152,148,329,246
21/12/2021,30-39,M,52,50,122,111,236,199
21/12/2021,40-49,F,78,105,407,78,245,356
21/12/2021,40-49,M,59,62,274,82,155,284
21/12/2021,50-59,F,80,156,360,76,194,278
21/12/2021,50-59,M,78,107,359,54,143,353
21/12/2021,60-69,F,117,177,235,72,208,246
21/12/2021,60-69,M,85,174,335,70,217,337
21/12/2021,70-79,F,78,114,88,36,126,93
21/12/2021,70-79,M,90,108,104,57,148,143
21/12/2021,80 and above,F,163,59,27,14,40,15
21/12/2021,80 and above,M,66,52,22,25,41,30
22/12/2021,0-19,F,89,1,3,15,2,0
22/12/2021,0-19,M,104,3,3,22,1,0
22/12/2021,20-29,F,32,25,27,15,12,13
22/12/2021,20-29,M,25,20,30,11,8,10
22/12/2021,30-39,F,61,65,101,31,10,12
22/12/2021,30-39,M,37,34,49,23,5,14
22/12/2021,40-49,F,99,86,240,25,24,60
22/12/2021,40-49,M,53,58,97,23,18,31
22/12/2021,50-59,F,150,132,241,30,45,63
22/12/2021,50-59,M,70,83,211,32,35,66
22/12/2021,60-69,F,143,190,186,59,85,80
22/12/2021,60-69,M,121,154,188,54,63,80
22/12/2021,70-79,F,127,119,98,31,65,43
22/12/2021,70-79,M,91,111,116,50,62,49
22/12/2021,80 and above,F,115,83,19,18,35,11
22/12/2021,80 and above,M,59,71,29,20,29,10
23/12/2021,0-19,F,209,7,8,240,54,19
23/12/2021,0-19,M,232,6,8,325,62,23
23/12/2021,20-29,F,48,39,152,175,171,190
23/12/2021,20-29,M,52,60,179,251,188,148
23/12/2021,30-39,F,132,112,240,212,295,293
23/12/2021,30-39,M,78,85,139,162,220,212
23/12/2021,40-49,F,141,162,573,168,207,433
23/12/2021,40-49,M,98,113,361,111,159,351
23/12/2021,50-59,F,218,266,597,169,294,467
23/12/2021,50-59,M,119,144,526,113,178,493
23/12/2021,60-69,F,288,326,449,174,315,474
23/12/2021,60-69,M,213,266,533,153,233,589
23/12/2021,70-79,F,183,200,203,90,162,178
23/12/2021,70-79,M,149,209,287,94,170,265
23/12/2021,80 and above,F,168,131,35,47,79,39
23/12/2021,80 and above,M,113,108,57,47,65,56
24/12/2021,0-19,F,167,2,5,159,64,8
24/12/2021,0-19,M,188,11,8,193,63,15
24/12/2021,20-29,F,36,52,121,164,126,145
24/12/2021,20-29,M,46,43,114,166,160,135
24/12/2021,30-39,F,95,120,146,208,228,276
24/12/2021,30-39,M,66,61,128,129,155,198
24/12/2021,40-49,F,142,157,450,162,233,445
24/12/2021,40-49,M,84,88,241,117,141,297
24/12/2021,50-59,F,227,233,463,156,206,460
24/12/2021,50-59,M,133,142,421,125,143,461
24/12/2021,60-69,F,229,281,304,151,242,459
24/12/2021,60-69,M,176,240,384,150,192,555
24/12/2021,70-79,F,142,195,128,81,131,148
24/12/2021,70-79,M,95,178,165,64,118,231
24/12/2021,80 and above,F,94,106,21,25,54,21
24/12/2021,80 and above,M,33,86,38,29,53,36
25/12/2021,0-19,F,99,4,10,115,40,9
25/12/2021,0-19,M,98,7,6,152,65,17
25/12/2021,20-29,F,18,45,81,147,171,130
25/12/2021,20-29,M,34,37,142,157,160,135
25/12/2021,30-39,F,54,86,167,219,274,271
25/12/2021,30-39,M,51,69,236,150,193,227
25/12/2021,40-49,F,85,109,368,156,228,443
25/12/2021,40-49,M,65,85,410,109,155,393
25/12/2021,50-59,F,127,174,384,180,221,368
25/12/2021,50-59,M,122,131,460,118,162,539
25/12/2021,60-69,F,99,222,154,84,170,347
25/12/2021,60-69,M,117,169,244,113,186,587
25/12/2021,70-79,F,38,122,50,41,80,94
25/12/2021,70-79,M,37,101,70,44,54,144
25/12/2021,80 and above,F,16,52,9,14,29,21
25/12/2021,80 and above,M,11,48,18,15,31,15
26/12/2021,0-19,F,72,6,10,143,77,16
26/12/2021,0-19,M,86,9,14,188,69,8
26/12/2021,20-29,F,30,49,111,158,201,145
26/12/2021,20-29,M,29,47,133,144,194,155
26/12/2021,30-39,F,51,107,137,197,328,283
26/12/2021,30-39,M,29,84,178,135,184,192
26/12/2021,40-49,F,63,141,358,132,272,474
26/12/2021,40-49,M,53,106,317,82,123,350
26/12/2021,50-59,F,82,195,303,109,236,393
26/12/2021,50-59,M,58,159,378,85,128,448
26/12/2021,60-69,F,71,187,124,72,146,281
26/12/2021,60-69,M,79,169,210,68,127,384
26/12/2021,70-79,F,29,101,52,21,68,64
26/12/2021,70-79,M,24,87,49,22,45,105
26/12/2021,80 and above,F,13,47,14,13,34,19
26/12/2021,80 and above,M,11,34,11,15,14,21
27/12/2021,0-19,F,70,7,14,137,47,12
27/12/2021,0-19,M,79,7,6,157,71,20
27/12/2021,20-29,F,26,49,111,137,252,167
27/12/2021,20-29,M,34,43,104,150,238,145
27/12/2021,30-39,F,54,85,126,181,331,296
27/12/2021,30-39,M,32,62,132,106,206,210
27/12/2021,40-49,F,59,127,279,105,237,478
27/12/2021,40-49,M,50,77,223,74,141,368
27/12/2021,50-59,F,56,153,276,82,192,409
27/12/2021,50-59,M,55,104,286,70,119,390
27/12/2021,60-69,F,61,225,121,56,200,292
27/12/2021,60-69,M,53,197,167,53,164,375
27/12/2021,70-79,F,24,185,37,28,126,95
27/12/2021,70-79,M,20,156,46,21,123,123
27/12/2021,80 and above,F,14,85,8,13,56,30
27/12/2021,80 and above,M,8,72,3,11,56,29
28/12/2021,0-19,F,146,8,13,199,62,30
28/12/2021,0-19,M,198,16,13,244,70,14
28/12/2021,20-29,F,53,81,195,176,300,280
28/12/2021,20-29,M,43,80,174,218,304,228
28/12/2021,30-39,F,134,231,250,302,479,447
28/12/2021,30-39,M,77,157,156,196,302,318
28/12/2021,40-49,F,160,305,604,174,319,713
28/12/2021,40-49,M,98,199,341,147,217,526
28/12/2021,50-59,F,200,495,643,174,307,656
28/12/2021,50-59,M,102,286,571,143,212,722
28/12/2021,60-69,F,225,640,390,182,370,721
28/12/2021,60-69,M,171,495,490,138,291,795
28/12/2021,70-79,F,155,483,154,110,230,242
28/12/2021,70-79,M,99,373,174,83,189,322
28/12/2021,80 and above,F,88,272,25,32,93,52
28/12/2021,80 and above,M,52,198,37,27,85,60
29/12/2021,0-19,F,94,2,1,30,4,2
29/12/2021,0-19,M,103,3,4,51,6,1
29/12/2021,20-29,F,39,21,43,18,17,25
29/12/2021,20-29,M,30,16,24,27,16,29
29/12/2021,30-39,F,102,96,123,47,37,45
29/12/2021,30-39,M,58,56,50,31,39,21
29/12/2021,40-49,F,118,142,292,36,36,98
29/12/2021,40-49,M,74,58,131,28,25,42
29/12/2021,50-59,F,174,224,313,43,37,133
29/12/2021,50-59,M,93,115,223,59,45,113
29/12/2021,60-69,F,212,327,271,85,107,129
29/12/2021,60-69,M,125,242,255,80,96,176
29/12/2021,70-79,F,144,255,97,71,89,84
29/12/2021,70-79,M,102,193,122,64,87,95
29/12/2021,80 and above,F,106,192,31,36,48,17
29/12/2021,80 and above,M,67,135,23,25,64,17
30/12/2021,0-19,F,188,94,25,194,65,11
30/12/2021,0-19,M,230,106,23,219,61,17
30/12/2021,20-29,F,54,66,222,214,123,162
30/12/2021,20-29,M,73,64,203,226,152,151
30/12/2021,30-39,F,167,169,293,361,193,281
30/12/2021,30-39,M,109,95,214,219,169,218
30/12/2021,40-49,F,231,190,768,200,164,490
30/12/2021,40-49,M,133,130,418,134,98,364
30/12/2021,50-59,F,285,336,836,192,152,468
30/12/2021,50-59,M,172,166,637,132,116,531
30/12/2021,60-69,F,290,423,510,201,196,516
30/12/2021,60-69,M,215,325,549,166,188,653
30/12/2021,70-79,F,221,333,207,134,112,197
30/12/2021,70-79,M,185,244,254,113,160,220
30/12/2021,80 and above,F,158,257,42,49,62,26
30/12/2021,80 and above,M,96,172,47,64,52,42
31/12/2021,0-19,F,170,270,12,143,35,10
31/12/2021,0-19,M,176,338,16,144,44,8
31/12/2021,20-29,F,53,49,162,177,88,132
31/12/2021,20-29,M,69,61,142,178,96,100
31/12/2021,30-39,F,165,166,299,333,204,268
31/12/2021,30-39,M,106,104,183,176,126,193
31/12/2021,40-49,F,199,200,634,204,181,438
31/12/2021,40-49,M,165,131,331,176,92,344
31/12/2021,50-59,F,290,299,635,195,160,425
31/12/2021,50-59,M,187,183,518,157,116,452
31/12/2021,60-69,F,298,398,424,211,154,419
31/12/2021,60-69,M,235,293,450,182,145,502
31/12/2021,70-79,F,194,266,159,108,102,156
31/12/2021,70-79,M,151,207,213,97,88,225
31/12/2021,80 and above,F,126,192,33,48,31,17
31/12/2021,80 and above,M,75,128,42,44,43,40
1/1/2022,0-19,F,94,215,2,177,49,24
1/1/2022,0-19,M,106,253,8,198,58,21
1/1/2022,20-29,F,73,26,72,368,174,220
1/1/2022,20-29,M,68,28,115,361,153,240
1/1/2022,30-39,F,195,57,150,587,221,474
1/1/2022,30-39,M,171,50,164,467,155,503
1/1/2022,40-49,F,287,72,323,364,141,750
1/1/2022,40-49,M,211,51,307,320,107,862
1/1/2022,50-59,F,305,130,291,330,138,677
1/1/2022,50-59,M,281,111,354,261,98,992
1/1/2022,60-69,F,338,172,140,270,94,296
1/1/2022,60-69,M,276,151,219,226,91,408
1/1/2022,70-79,F,196,97,57,110,50,91
1/1/2022,70-79,M,146,81,60,85,33,125
1/1/2022,80 and above,F,115,62,10,35,15,19
1/1/2022,80 and above,M,81,46,15,37,7,23
2/1/2022,0-19,F,93,179,7,114,66,46
2/1/2022,0-19,M,100,246,17,175,65,52
2/1/2022,20-29,F,74,46,140,376,215,286
2/1/2022,20-29,M,78,41,125,403,216,301
2/1/2022,30-39,F,240,106,192,560,263,642
